Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G05P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G05unmatched.fasta
total	10
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P02.fasta
P03	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P03.fasta
P04	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G06unmatched.fasta
total	15
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G07unmatched.fasta
total	11
Barcode	Count	Location
P01	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P02.fasta
P03	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P03.fasta
P04	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P06.fasta
P07	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G08unmatched.fasta
total	20
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P08.fasta
P09	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G09P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G09unmatched.fasta
total	10
Barcode	Count	Location
P01	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G10unmatched.fasta
total	9
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P01.fasta
P02	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P06.fasta
P07	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P07.fasta
P08	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G11unmatched.fasta
total	12
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P02.fasta
P03	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P07.fasta
P08	4	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418G12unmatched.fasta
total	16
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P02.fasta
P03	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P05.fasta
P06	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H01unmatched.fasta
total	13
Barcode	Count	Location
P01	4	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P02.fasta
P03	4	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P07.fasta
P08	4	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H02unmatched.fasta
total	19
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P08.fasta
P09	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H03unmatched.fasta
total	16
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P01.fasta
P02	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P02.fasta
P03	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P05.fasta
P06	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H04unmatched.fasta
total	12
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P04.fasta
P05	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P06.fasta
P07	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H05unmatched.fasta
total	13
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P01.fasta
P02	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P02.fasta
P03	4	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P03.fasta
P04	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P05.fasta
P06	4	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H06unmatched.fasta
total	14
Barcode	Count	Location
P01	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P06.fasta
P07	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P07.fasta
P08	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P09.fasta
P10	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H07unmatched.fasta
total	9
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P02.fasta
P03	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P07.fasta
P08	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P08.fasta
P09	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H08unmatched.fasta
total	11
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P01.fasta
P02	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P02.fasta
P03	6	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P03.fasta
P04	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P05.fasta
P06	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P06.fasta
P07	5	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P08.fasta
P09	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H09unmatched.fasta
total	24
Barcode	Count	Location
P01	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P02.fasta
P03	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P03.fasta
P04	5	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H10P16.fasta
unmatched	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H10unmatched.fasta
total	15
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P02.fasta
P03	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P03.fasta
P04	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P05.fasta
P06	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P08.fasta
P09	4	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11P16.fasta
unmatched	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H11unmatched.fasta
total	11
Barcode	Count	Location
P01	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P01.fasta
P02	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P02.fasta
P03	5	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P03.fasta
P04	3	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P04.fasta
P05	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P05.fasta
P06	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P06.fasta
P07	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P07.fasta
P08	2	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P08.fasta
P09	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P09.fasta
P10	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P10.fasta
P11	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P11.fasta
P12	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P12.fasta
P13	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P13.fasta
P14	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P14.fasta
P15	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P15.fasta
P16	0	results/trezende/Angelina/AB220418/split1/split2/AB220418H12P16.fasta
unmatched	1	results/trezende/Angelina/AB220418/split1/split2/AB220418H12unmatched.fasta
total	15
standard
